playerID,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,adapt_score
sauersc01,472,0,0,0,0,0,0,0,0,0.0
saundde01,8,0,0,0,0,0,0,0,0,0.0
saunddo01,0,0,0,22,4,1,0,0,0,0.5848
saundjo01,235,0,0,0,0,0,0,0,0,0.0
saundmi01,0,0,0,0,0,0,284,264,135,1.4082
saundru01,0,0,0,0,0,0,4,0,0,0.0
saundto01,62,0,0,0,0,0,0,0,0,0.0
saupowa01,6,0,0,0,0,0,0,0,0,0.0
sauteal01,0,0,0,2,11,0,0,2,0,0.8367
sauveri01,34,0,0,0,0,0,0,0,0,0.0
savagbo01,129,0,0,0,0,0,0,0,0,0.0
savagdo01,0,0,0,0,74,0,2,0,0,0.0878000000000001
savagja01,20,0,0,0,0,0,0,0,0,0.0
savagji01,0,0,0,3,30,12,22,5,69,1.5525
savagte01,0,0,1,1,1,0,220,77,172,1.3602
saverbo01,0,0,0,144,34,50,8,64,0,1.5553
saverjo01,44,0,0,0,0,0,0,0,0,0.0
saviddo01,3,0,0,0,0,0,0,0,0,0.0
savidra01,5,0,0,0,0,0,0,0,0,0.0
savramo01,16,0,0,0,0,0,0,0,0,0.0
sawatca01,0,456,0,0,0,0,0,1,0,0.007400000000000073
sawyeca01,0,0,0,13,1,9,0,0,0,1.0819
sawyeri01,74,0,0,0,0,0,0,0,0,0.0
sawyewi01,17,0,0,0,0,0,0,0,0,0.0
saxda01,0,24,1,0,0,0,3,0,2,0.6520999999999999
saxol01,0,0,0,0,9,0,0,0,0,0.0
saxst01,0,0,0,1679,7,0,27,0,6,0.07819999999999983
sayji01,0,0,0,0,35,22,0,0,0,0.9504000000000001
saylebi01,28,0,0,0,0,0,0,0,0,0.0
saylo01,0,0,0,3,0,293,0,1,1,0.05650000000000022
sayloph01,1,0,0,0,0,0,0,0,0,0.0
sborzja01,1,0,0,0,0,0,0,0,0,0.0
scahiro01,100,0,0,0,0,0,0,0,0,0.0
scalaje01,0,0,0,0,0,0,3,53,0,0.1762999999999999
scalebo01,0,0,0,11,15,0,17,0,4,1.6366
scalzsk01,0,0,0,0,1,5,0,0,0,0.5125000000000002
scanlbo01,290,0,0,0,0,0,0,0,0,0.0
scanldo01,181,0,0,0,0,0,0,0,0,0.0
scanlfr01,6,0,0,0,0,0,0,0,0,0.0
scanlmo01,0,0,3,0,0,0,0,0,0,0.0
scanlpa01,0,0,0,0,0,0,6,0,0,0.0
scanlpa02,0,0,2,15,47,0,1,0,0,0.8275000000000001
scantpa01,6,0,0,0,0,0,0,0,0,0.0
scarbra01,318,0,0,0,0,0,0,0,0,0.0
scarbra02,60,0,0,0,0,0,0,0,0,0.0
scarcma01,159,0,0,0,0,0,0,0,0,0.0
scarrru01,0,0,0,0,0,0,256,1,10,0.1368999999999998
scarsle01,0,0,197,0,0,0,12,0,2,0.2189000000000001
scarsst01,0,0,36,148,86,19,1,1,0,1.3948
schaapa01,0,0,0,25,1052,19,0,0,0,0.13439999999999985
schacal01,53,0,0,0,0,0,0,0,0,0.0
schacha01,6,0,0,0,0,0,0,0,0,0.0
schacsi01,19,0,0,0,0,0,0,0,0,0.0
schaege01,2,0,144,587,134,97,19,14,47,1.4036
schaeha01,5,0,0,0,0,0,0,0,0,0.0
schaeje01,0,0,1,25,84,109,0,0,0,1.2665
schaema01,41,0,0,0,0,0,0,0,0,0.0
schafha01,0,2,0,0,322,2,19,1,24,0.4283999999999999
schafji01,0,278,0,0,0,0,0,0,0,0.0
schafjo01,74,0,0,0,0,0,0,0,0,0.0
schafjo02,0,0,0,0,0,0,65,292,35,0.7972000000000001
schaflo01,0,0,0,0,0,0,88,100,41,1.3797
schaijo01,0,0,0,32,49,0,0,0,0,0.9603000000000002
schalar01,58,0,0,0,0,0,0,0,0,0.0
schalbi01,0,0,1,0,0,0,36,10,0,0.7025999999999999
schalge01,0,0,33,0,0,0,4,0,0,0.34529999999999994
schalra01,0,1726,0,0,0,0,0,0,0,0.0
schalro01,0,0,0,278,0,5,0,0,0,0.05920000000000014
schanbo01,0,65,0,0,0,0,0,0,0,0.0
schanch01,155,0,0,0,0,0,0,0,0,0.0
schanwa01,0,1431,0,0,61,1,102,63,5,0.4626000000000001
schapjo01,15,0,1,0,0,0,0,0,1,0.387
scharar01,0,0,0,9,172,27,0,0,0,0.5529000000000002
scharbi01,46,0,0,0,0,0,0,0,0,0.0
scharge01,0,0,0,39,1,347,0,0,0,0.33199999999999985
scharni01,0,0,0,0,1,3,1,7,1,1.4095
schatda01,504,0,0,0,0,0,0,0,0,0.0
schatje01,1,0,0,0,0,0,0,0,0,0.0
schauru01,93,0,0,0,0,0,0,0,0,0.0
schebsc01,0,0,0,0,0,0,20,18,47,1.2722
scheeal01,0,0,0,4,0,1,202,1,60,0.7334999999999998
scheefr01,0,0,0,0,0,0,0,5,8,0.9489000000000001
scheehe01,0,0,0,92,8,0,0,0,0,0.25959999999999983
scheeow01,6,0,0,0,0,0,0,0,0,0.0
schefaa01,4,0,0,0,0,0,0,0,0,0.0
schefbo01,0,388,0,0,0,0,0,0,0,0.0
schefte01,0,1,0,0,0,0,6,23,117,0.6433
schegle01,2,0,0,0,0,0,0,0,0,0.0
scheica01,267,0,0,0,0,0,1,0,1,0.025100000000000122
scheifr01,1,0,0,7,6,363,8,1,0,0.20009999999999994
scheija01,3,0,0,0,0,0,0,0,0,0.0
scheiri01,0,0,0,0,0,0,60,3,241,0.6265000000000001
scheiri02,21,0,0,0,0,0,0,0,0,0.0
schelal01,0,8,0,0,1,1,0,0,5,1.2766
schelda01,0,0,0,0,0,0,60,3,6,0.4258000000000002
schelji01,1,0,0,0,0,0,0,0,0,0.0
schemfr01,1,0,0,0,0,0,0,0,0,0.0
schemmi01,0,0,27,0,0,0,0,0,0,0.0
schenbi01,2,0,0,2,59,42,0,0,0,1.0767
schenha01,0,0,0,118,34,4,0,0,0,0.7294
schenjo01,2,0,0,0,0,0,0,0,0,0.0
schepjo01,0,0,0,0,13,0,0,0,0,0.0
schepta01,175,0,0,0,0,0,0,0,0,0.0
scherbi01,228,0,0,0,0,0,0,0,0,0.0
scherbo01,0,1,0,0,0,0,0,0,0,0.0
scherfr01,346,0,0,0,0,0,0,0,0,0.0
scherha01,0,0,0,0,0,0,0,1,0,0.0
scherma01,274,0,0,0,0,0,0,0,0,0.0
schesdu01,17,0,0,0,0,0,0,0,0,0.0
schetlo01,27,0,0,0,0,0,0,0,0,0.0
schialo01,0,0,0,0,0,0,0,0,2,0.0
schicmo01,0,0,0,0,0,0,2,10,0,0.5125000000000002
schiena01,0,0,0,0,0,0,12,9,633,0.1076999999999999
schilch01,0,0,0,502,0,0,0,0,0,0.0
schilcu01,569,0,0,0,0,0,0,0,0,0.0
schilre01,4,0,0,0,0,0,0,0,0,0.0
schimry01,0,0,0,68,14,0,1,0,0,0.5586000000000002
schinbi01,0,1,0,0,0,0,0,0,0,0.0
schirca01,235,0,0,0,0,0,0,0,0,0.0
schlala01,0,0,7,174,3,0,1,0,5,0.28149999999999986
schlead01,0,561,30,0,0,0,1,0,1,0.17819999999999991
schleda01,94,0,0,0,0,0,0,0,0,0.0
schlibi01,44,0,0,0,0,0,0,0,0,0.0
schlibr01,78,0,0,0,0,0,0,0,0,0.0
schlidu01,0,0,146,0,0,0,0,0,0,0.0
schlitr01,16,0,0,0,0,0,0,0,0,0.0
schlogu01,15,0,0,0,0,0,0,0,0,0.0
schluja01,0,0,0,0,0,0,2,0,0,0.0
schluno01,0,109,0,0,0,0,0,0,0,0.0
schmabr01,11,0,0,0,0,0,0,0,0,0.0
schmara01,0,0,235,51,7,0,0,0,0,0.6124
schmeal01,2,0,0,0,0,0,0,0,0,0.0
schmege01,2,0,4,0,0,0,9,19,20,1.6332
schmibo01,0,447,0,0,0,0,0,0,2,0.015000000000000124
schmibo02,0,444,0,0,0,0,0,0,0,0.0
schmibu01,1,0,295,0,0,0,0,0,0,0.011400000000000077
schmicr01,54,0,0,0,0,0,5,1,1,0.37639999999999985
schmicu01,11,0,0,0,0,0,0,0,0,0.0
schmida01,376,0,0,0,0,0,0,0,0,0.0
schmida02,0,15,0,0,0,0,0,0,0,0.0
schmifr01,85,0,0,0,0,0,0,0,0,0.0
schmihe01,40,0,0,0,0,0,0,1,0,0.08139999999999992
schmija01,323,0,0,0,0,0,0,0,0,0.0
schmije01,9,0,0,0,0,0,0,0,0,0.0
schmijo01,366,0,0,0,0,0,0,0,0,0.0
schmiko01,0,4,0,0,0,0,0,0,0,0.0
schmimi01,0,0,157,6,2212,24,0,0,0,0.2564000000000002
schmipe01,1,0,0,0,0,0,0,0,0,0.0
schmiwa01,0,733,0,0,0,0,0,0,1,0.0045999999999999375
schmiwi01,194,0,0,0,0,0,0,0,0,0.0
schmost01,48,0,0,0,0,0,0,0,0,0.0
schmuch01,19,0,0,0,0,0,0,0,0,0.0
schnebr01,0,992,2,0,0,0,1,0,1,0.013500000000000068
schneda01,117,0,0,0,0,0,0,0,0,0.0
schneda02,0,0,0,0,0,0,25,88,26,1.0987
schnefr01,1,0,0,0,0,0,0,0,0,0.0
schneje01,11,0,0,0,0,0,0,0,0,0.0
schneka01,11,0,0,0,0,0,0,0,0,0.0
schnepe01,207,0,0,0,0,0,0,0,0,0.0
schoege01,1,0,0,0,0,0,0,0,0,0.0
schoeju01,2,0,170,0,0,0,0,0,0,0.039000000000000146
schoere01,0,0,0,1833,39,49,119,4,0,0.3426999999999998
schoesc01,577,0,0,0,0,0,0,0,0,0.0
schofdi01,0,0,0,162,95,659,5,0,7,0.9032
schofdi02,0,0,0,4,2,1348,0,0,0,0.014899999999999913
schomot01,0,0,199,0,0,0,0,0,16,0.24230000000000018
schooje01,0,0,0,0,0,0,10,11,7,1.4631
schoojo01,0,0,0,373,17,0,0,0,0,0.1442000000000001
schoomi01,260,0,0,0,0,0,0,0,0,0.0
schored01,2,0,0,0,0,0,0,0,0,0.0
schotge01,136,0,0,0,0,0,0,0,0,0.0
schoupe01,288,0,0,0,0,0,0,0,0,0.0
schrapa01,0,0,0,0,0,0,1,0,0,0.0
schreba01,3,0,0,0,0,0,0,0,0,0.0
schreha01,0,0,0,3,21,9,1,0,0,1.1199
schreos01,0,751,99,1,0,1,0,1,2,0.3879999999999999
schrepa01,12,0,0,0,0,0,0,0,0,0.0
schrest01,52,0,0,0,0,0,0,0,0,0.0
schrete01,0,0,0,3,17,9,0,0,0,1.1459
schripo01,0,656,50,9,18,9,8,10,5,0.47509999999999986
schroal01,35,0,0,0,0,0,0,0,0,0.0
schrobi01,0,309,46,0,0,0,0,0,0,0.4085000000000001
schrobo01,0,0,0,61,8,13,0,0,0,0.8025000000000002
schroch01,62,0,0,0,0,0,0,0,0,0.0
schroke01,176,0,0,0,0,0,0,0,0,0.0
schubhe01,0,0,0,3,105,173,0,0,0,0.9683999999999999
schuero01,291,0,0,0,0,0,0,0,0,0.0
schugaj01,41,0,0,0,0,0,0,0,0,0.0
schulal01,160,0,0,0,0,0,0,0,0,0.0
schular01,0,0,59,0,0,0,36,1,23,1.3662
schulba01,227,0,0,0,0,0,0,0,0,0.0
schulbo01,65,0,0,0,0,0,0,0,0,0.0
schulbo02,51,0,0,0,0,0,0,0,0,0.0
schulbu01,169,0,0,0,0,0,0,0,0,0.0
schulda01,18,0,0,0,0,0,0,0,0,0.0
schuldo01,76,0,0,0,0,0,0,0,0,0.0
schuler01,46,0,0,0,0,0,0,0,0,0.0
schulfr01,0,0,0,0,0,0,544,15,1186,0.8700000000000001
schulfr02,0,0,10,0,0,0,18,1013,32,0.1871999999999998
schulha01,0,0,0,119,0,1,0,0,0,0.028000000000000025
schulho01,0,0,445,0,0,0,0,0,0,0.0
schulja01,0,0,0,0,0,2,0,0,0,0.0
schulje01,0,0,0,0,0,0,12,0,16,0.9897999999999998
schuljo01,6,0,0,0,0,0,0,0,0,0.0
schuljo02,0,1,0,0,0,0,0,0,0,0.0
schuljo03,0,0,3,38,56,2,103,10,310,1.2638
schuljo04,0,139,1,0,0,0,0,0,0,0.02400000000000002
schuljo05,0,69,0,0,0,0,0,0,0,0.0
schulle01,0,0,0,38,72,14,0,0,0,1.1646
schulmi01,1,0,0,0,0,0,0,0,0,0.0
schulmi02,1,0,0,0,0,0,0,0,0,0.0
schulwa01,2,0,0,0,0,0,0,0,0,0.0
schulwe01,1,0,0,0,0,0,0,0,0,0.0
schulwe02,0,0,0,0,0,0,111,1,263,0.8222999999999998
schumha01,4,0,0,0,0,0,0,0,0,0.0
schumha02,391,0,0,0,0,0,0,2,0,0.017100000000000115
schumsk01,4,0,0,487,0,0,264,169,174,1.6049
schupfe01,216,0,0,0,0,0,0,0,0,0.0
schuri01,0,0,51,7,426,3,4,0,0,0.4291999999999998
schurwa01,26,0,0,0,0,0,0,0,0,0.0
schusbi01,0,0,0,9,2,76,0,0,0,0.40859999999999985
schuspa01,11,0,0,0,0,0,0,0,0,0.0
schutca01,3,0,0,0,0,0,0,0,0,0.0
schwabi01,0,26,1,0,1,0,2,1,1,0.6255000000000002
schwabi02,0,0,22,0,1,0,0,0,0,0.14380000000000015
schwabl01,12,0,0,0,0,0,0,0,0,0.0
schwado01,172,0,0,0,0,0,0,0,0,0.0
schwaje01,54,0,0,0,0,0,0,0,0,0.0
schwaky01,0,21,0,0,0,0,43,0,4,1.019
schwami01,14,0,0,0,0,0,0,0,0,0.0
schwara01,0,0,4,0,0,0,0,0,0,0.0
schweal01,0,0,0,0,0,0,26,73,158,1.0967
schweha01,1,0,0,0,0,0,0,0,0,0.0
schwepi01,0,12,0,0,0,0,0,0,0,0.0
schweru01,3,0,0,0,0,0,0,0,0,0.0
schwiar01,0,0,0,0,1,0,0,0,0,0.0
schwich01,7,0,0,0,0,0,0,0,0,0.0
schwimi01,47,0,0,0,0,0,0,0,0,0.0
schypje01,0,0,0,2,0,21,0,0,0,0.2810999999999999
sciosmi01,0,1394,0,0,0,0,0,0,0,0.0
scofflo01,0,0,0,0,0,0,0,0,3,0.0
scoggji01,1,0,0,0,0,0,0,0,0,0.0
sconida01,0,0,119,0,0,0,1,0,0,0.028000000000000025
scorehe01,150,0,0,0,0,0,0,0,0,0.0
scott01,0,0,0,0,1,0,0,0,13,0.23289999999999988
scottda01,16,0,0,0,0,0,0,0,0,0.0
scottdi01,3,0,0,0,0,0,0,0,0,0.0
scottdi02,12,0,0,0,0,0,0,0,0,0.0
scottdi03,0,0,0,0,0,3,0,0,0,0.0
scottdo01,0,164,0,0,0,0,0,0,0,0.0
scotted01,59,0,0,0,0,0,0,0,0,0.0
scottev01,0,0,0,1,3,1643,0,0,0,0.008199999999999985
scottga01,0,0,0,0,61,2,0,0,0,0.10559999999999992
scottge01,2,0,0,0,0,0,0,0,0,0.0
scottge02,0,0,1773,0,219,0,0,0,0,0.3508
scottja01,356,0,0,0,0,0,0,0,1,0.009399999999999853
scottji01,317,0,0,0,0,0,0,0,0,0.0
scottji02,0,0,0,0,0,8,0,0,0,0.0
scottjo01,0,0,0,0,0,0,32,45,1,1.0123
scottle01,0,0,0,0,0,0,1,1,54,0.11969999999999992
scottle02,8,0,0,0,0,0,0,0,0,0.0
scottlu01,0,0,52,0,0,0,273,5,118,1.1359
scottmi01,1,0,341,0,0,0,0,0,0,0.00990000000000002
scottmi02,133,0,0,0,0,0,0,0,0,0.0
scottmi03,347,0,0,0,0,0,0,0,0,0.0
scottpe01,0,0,8,0,1,0,64,1,75,1.1729
scottro01,0,0,0,444,64,151,0,10,1,1.0175
scottro02,7,0,0,0,0,0,0,0,0,0.0
scottti01,276,0,0,0,0,0,0,0,0,0.0
scottto01,0,0,0,0,0,0,116,653,105,0.7974000000000001
scranji01,0,0,0,0,1,6,0,0,0,0.4464999999999999
scribev01,137,0,0,0,0,0,0,0,0,0.0
scrivch01,0,0,0,52,11,90,0,0,0,1.1025
scrugto01,0,0,0,0,0,0,5,1,0,0.5125000000000002
scrugxa01,0,0,35,0,0,0,2,0,0,0.17779999999999996
scuddsc01,96,0,0,0,0,0,0,0,0,0.0
scurrro01,332,0,0,0,0,0,0,0,0,0.0
scutama01,0,0,3,566,113,683,14,0,4,1.2368
seabosc01,0,0,5,8,20,0,2,0,2,1.4029
seageco01,0,0,0,0,6,176,0,0,0,0.10959999999999992
seageky01,0,0,0,21,813,11,0,0,0,0.12670000000000003
sealejo01,8,0,0,0,0,0,0,0,0,0.0
seamaki01,27,0,0,0,0,0,0,0,0,0.0
seaneru01,544,0,0,0,0,0,0,0,0,0.0
searara01,254,0,0,0,0,0,0,0,0,0.0
searcst01,70,0,0,0,0,0,0,0,0,0.0
searske01,0,54,0,0,0,0,0,0,0,0.0
searsto01,0,0,21,0,0,0,0,0,0,0.0
seatoto01,231,0,0,0,0,0,0,0,0,0.0
seatsto01,57,0,0,0,0,0,0,0,0,0.0
seaveto01,656,0,0,0,0,0,0,0,0,0.0
seaybo01,261,0,0,0,0,0,0,0,0,0.0
sebrabo01,94,0,0,0,0,0,0,0,0,0.0
sebriji01,0,0,0,0,0,0,0,22,339,0.1998000000000002
sechrdo01,1,0,0,0,0,0,0,0,0,0.0
secorfr01,0,0,0,0,0,0,39,1,2,0.2370000000000001
secrido01,28,0,0,0,0,0,0,0,0,0.0
seddoch01,38,0,0,0,0,0,0,0,0,0.0
sedgwdu01,21,0,0,0,0,0,0,0,0,0.0
sedlash01,16,0,0,0,0,0,0,0,0,0.0
seech01,1,0,0,0,0,0,2,27,22,1.1464
seedsbo01,0,0,43,0,3,0,196,157,135,1.6482
seela01,0,2,10,1,1,0,0,0,0,0.9142000000000001
seelbch01,75,0,0,0,0,0,0,0,0,0.0
seelbch02,7,0,0,0,0,0,0,0,0,0.0
seerepa01,0,0,0,0,0,0,291,100,141,1.2757
seeryem01,2,3,0,0,3,2,778,2,138,0.5068999999999999
sefcike01,0,0,0,39,28,31,91,47,46,2.0535
segedro01,0,0,9,0,6,0,7,0,7,1.7903
segelhe01,3,0,0,0,0,0,0,0,0,0.0
segovza01,9,0,0,0,0,0,0,0,0,0.0
segrika01,0,0,1,12,4,0,0,0,0,0.875
seguida01,0,0,1120,0,0,0,71,0,29,0.27090000000000014
seguidi01,639,0,0,0,0,0,0,0,0,0.0
seguife01,0,0,70,0,0,0,37,0,25,1.3026
segurje01,0,0,0,142,0,495,0,0,0,0.6564999999999999
segurjo01,22,0,0,0,0,0,0,0,0,0.0
seibeku01,0,0,0,1,0,0,0,0,0,0.0
seibeph01,2,0,0,0,0,0,0,0,0,0.0
seiboso01,191,0,0,0,0,7,2,1,0,0.16610000000000014
seilhri01,0,21,0,0,0,0,0,0,0,0.0
seitzke01,1,0,240,15,1051,7,14,1,1,0.6484000000000001
selbaki01,0,0,0,5,1,26,1356,66,148,0.5028999999999999
selbybi01,0,0,3,48,69,0,24,0,11,1.5337
seleaa01,404,0,0,0,0,0,0,0,0,0.0
selfto01,0,0,0,0,0,0,5,0,10,0.8786999999999998
selkige01,0,0,0,0,0,0,345,2,433,1.006
selleje01,61,0,0,0,0,0,0,0,0,0.0
selleju01,0,0,0,22,17,56,0,0,0,1.1943
sellep01,12,0,0,0,0,0,0,0,0,0.0
selleru01,0,0,0,0,0,0,8,0,1,0.35420000000000007
sellsda01,90,0,0,0,0,0,0,0,0,0.0
selmadi01,307,0,1,0,2,0,0,0,0,0.03259999999999996
selmafr01,1,18,1,2,18,8,0,1,1,1.6617
selphca01,0,0,0,42,71,0,0,0,0,0.9333999999999998
selskst01,0,0,0,0,0,0,3,2,11,0.9567999999999999
sembeca01,99,0,0,0,0,0,0,0,0,0.0
sembemi01,0,0,0,1,7,1,0,0,0,0.7086999999999999
semiema01,0,0,0,29,50,317,0,0,0,0.6379999999999999
seminan01,0,1212,0,0,4,0,9,0,0,0.03569999999999984
seminfr01,47,0,0,0,0,0,0,0,0,0.0
semprra01,85,0,0,0,0,0,0,0,0,0.0
senerso01,0,0,0,0,28,0,0,0,0,0.0
senseco01,0,0,1,0,0,0,0,45,5,0.3809999999999998
sentepa01,0,0,0,19,33,3,0,0,3,1.1852
sentest01,11,0,0,0,0,0,0,0,0,0.0
seoanma01,9,0,0,0,0,0,0,0,0,0.0
seoja01,118,0,0,0,0,0,0,0,0,0.0
sepkote01,0,0,0,2,2,0,0,0,1,1.4125
septile01,21,0,0,0,0,0,0,0,0,0.0
seradbi01,95,0,0,0,0,0,3,1,0,0.13490000000000002
serafda01,104,0,0,0,0,0,0,0,0,0.0
serenbi01,0,0,0,100,246,0,0,0,0,0.8001999999999998
sernapa01,0,0,0,25,15,54,0,0,0,1.2138
serraal01,1,0,0,0,0,0,0,0,0,0.0
serraji01,10,0,0,0,0,0,0,0,0,0.0
serrawa01,20,0,0,0,0,0,0,0,0,0.0
serumga01,62,0,0,0,0,0,0,0,0,0.0
servasc01,0,792,4,0,0,0,0,0,0,0.016900000000000137
servisc01,338,0,0,0,0,0,0,0,0,0.0
sessiwa01,0,0,0,0,0,0,0,0,3,0.0
settlme01,30,0,0,0,0,0,0,0,0,0.0
sevcijo01,0,11,0,0,0,0,0,0,0,0.0
several01,88,0,0,0,0,0,0,0,0,0.0
severat01,6,0,0,0,0,0,0,0,0,0.0
severha01,0,1226,9,0,1,0,6,1,0,0.04610000000000003
severlu01,33,0,0,0,0,0,0,0,0,0.0
severpe01,0,17,0,0,0,0,0,0,0,0.0
severri01,0,0,0,31,1,56,0,0,0,0.9426000000000001
sewared01,176,0,1,1,0,0,5,33,7,0.6720999999999999
sewarfr01,26,0,0,0,0,0,0,0,0,0.0
sewarge01,0,23,0,3,0,0,9,3,30,1.5098
seweljo01,0,0,0,16,643,1214,0,0,0,0.9209
sewellu01,0,1559,7,1,1,0,4,0,5,0.03849999999999998
sewelri01,390,0,0,0,0,0,0,0,0,0.0
sexauel01,2,0,0,0,0,0,0,0,0,0.0
sexsori01,0,0,1198,0,0,0,109,0,3,0.2772999999999999
sextoch01,0,0,0,22,3,20,3,9,1,1.6448
sextofr01,7,0,0,1,0,0,2,0,0,0.9161000000000001
sextoji01,0,0,0,5,23,133,0,0,0,0.5503
sextoto01,0,0,0,0,0,12,0,0,0,0.0
seyboso01,0,0,45,0,0,0,5,42,889,0.31110000000000015
seyfrgo01,5,0,0,0,0,0,0,0,0,0.0
seymocy01,141,0,5,1,2,0,20,1094,224,0.8371
seymoja01,1,0,0,0,0,0,0,0,0,0.0
shabaad01,0,0,0,0,0,0,4,0,1,0.6000000000000001
shackbr01,63,0,0,0,0,0,0,0,0,0.0
shafeti01,0,0,0,57,122,52,4,14,1,1.4883
shaff01,0,0,0,0,0,0,0,0,1,0.0
shaffjo01,21,0,0,0,0,0,0,0,0,0.0
shaffor01,0,0,7,7,6,0,20,31,810,0.2698999999999998
shaffri01,0,0,21,0,12,0,1,0,4,1.2404
shaffta01,0,4,0,70,2,1,10,7,45,1.3897
shallgu01,36,0,0,0,0,0,0,0,3,0.2501000000000002
shamsar01,0,0,88,0,0,0,165,0,232,1.3577
shanagr01,11,0,0,0,0,0,0,0,0,0.0
shandji01,0,0,0,0,0,0,0,1,1,1.0157
shanewa01,0,0,9,0,1,0,122,27,12,0.9121000000000001
shankha01,1,0,0,0,0,0,0,0,0,0.0
shankho01,0,0,28,158,488,240,601,60,50,1.7687
shanldo01,0,0,0,0,0,4,0,0,0,0.0
shannbi01,1,0,0,0,0,0,0,0,0,0.0
shannda01,0,0,0,222,0,20,0,0,0,0.2677999999999998
shannfr01,0,0,0,0,3,29,0,0,0,0.30189999999999984
shannjo01,0,0,0,1,0,0,1,1,0,1.5
shannmi01,0,5,0,0,478,0,44,28,296,1.1744
shannow01,0,12,1,0,0,0,0,0,0,0.2501000000000002
shannre01,0,0,0,156,15,127,0,0,0,1.1254
shannsp01,0,0,0,0,0,0,532,23,139,0.7103999999999999
shannwa01,0,0,0,0,1,0,0,0,0,0.0
shannwa02,0,0,0,25,0,22,0,0,0,1.0105
shantbi01,0,130,0,0,0,0,0,0,0,0.0
shantbo01,537,0,0,0,0,0,0,1,0,0.006299999999999972
sharmra01,0,0,0,0,0,0,0,6,4,0.9653
sharodi01,0,0,0,0,0,0,82,33,98,1.3381
sharpbi01,0,0,0,0,0,0,91,159,156,1.4407
sharpbu01,0,3,118,0,0,0,0,0,42,0.7961999999999998
sharpjo01,20,0,0,0,0,0,0,0,0,0.0
sharpmi01,0,0,19,156,256,41,0,0,1,1.258
sharrge01,16,0,0,0,0,0,0,0,0,0.0
sharrja01,48,0,0,0,0,0,29,9,12,1.4419
shaugsh01,0,0,0,0,0,0,0,8,1,0.35420000000000007
shautjo01,360,0,0,0,0,0,0,0,2,0.018600000000000172
shaveje01,1,0,0,0,0,0,0,0,0,0.0
shavejo01,0,0,10,9,21,34,0,0,0,1.5295
shawal01,0,158,10,0,2,1,0,0,0,0.2513000000000001
shawal02,0,0,0,0,1,4,122,272,24,1.0157
shawbe01,0,5,9,0,0,0,0,0,0,0.9142000000000001
shawbo01,430,0,0,0,0,0,0,0,0,0.0
shawbr01,396,0,0,0,0,0,0,0,0,0.0
shawdo01,138,0,0,0,0,0,0,0,0,0.0
shawdu01,211,0,0,0,0,0,0,6,31,0.47639999999999993
shawje01,633,0,0,0,0,0,0,0,0,0.0
shawji01,287,0,0,0,0,0,0,0,0,0.0
shawkbo01,488,0,0,0,0,0,0,0,0,0.0
shawsa01,8,0,0,0,0,0,0,0,0,0.0
shawtr01,0,0,105,0,113,0,2,0,0,1.037
shayda01,0,0,0,54,0,164,0,2,0,0.7389999999999999
shayma01,0,0,0,19,0,3,0,0,0,0.42799999999999994
sheafda01,0,243,18,3,51,0,20,2,9,0.9607999999999999
sheage01,0,2,0,0,0,0,0,0,0,0.0
sheajo01,1,0,0,0,0,0,0,0,0,0.0
shealal01,47,0,0,0,0,0,0,0,0,0.0
shealry01,0,0,145,0,0,0,0,0,0,0.0
sheame01,0,407,0,0,0,0,0,0,0,0.0
sheami01,2,0,0,0,0,0,0,0,0,0.0
sheana01,0,3,0,0,0,0,0,0,0,0.0
sheanda01,0,0,11,554,1,38,0,3,0,0.2885
sheare01,23,0,0,0,0,0,0,0,0,0.0
shearge01,4,0,0,0,0,0,0,0,0,0.0
shearjo01,6,0,0,0,0,0,4,14,26,1.3822
shearra01,0,0,0,0,0,0,1,0,0,0.0
shearto01,7,0,0,0,0,0,0,0,0,0.0
sheasp01,195,0,0,0,0,0,0,0,0,0.0
sheast01,40,0,0,0,0,0,0,0,0,0.0
sheckji01,0,0,1,2,13,11,1841,22,214,0.4051
sheehbi01,0,0,11,0,0,0,1,2,44,0.7458
sheehja01,0,0,0,2,2,3,0,0,0,1.4548
sheehji01,0,1,0,0,0,0,0,0,0,0.0
sheehto01,0,0,0,0,292,11,0,0,0,0.12049999999999983
sheehto02,146,0,0,0,0,0,0,0,0,0.0
sheelbu01,0,80,0,0,0,0,0,0,0,0.0
sheelea01,0,0,1220,0,0,0,0,0,0,0.0
sheerch01,0,0,0,17,13,5,0,0,0,1.3067
sheetan01,0,0,3,75,74,201,0,0,0,1.2506
sheetbe01,250,0,0,0,0,0,0,0,0,0.0
sheetla01,0,6,11,0,2,0,192,0,144,1.125
sheffga01,0,0,9,0,468,94,487,0,1160,1.387
shelbjo01,0,0,0,1,0,0,115,780,85,0.6566999999999998
sheldbo01,0,0,0,52,0,0,0,0,0,0.0
sheldro01,160,0,0,0,0,0,0,0,0,0.0
sheldsc01,1,4,11,13,59,52,4,1,2,1.6119
shellfr01,36,0,0,0,0,0,0,0,1,0.09010000000000007
shellhu01,0,0,0,0,0,0,3,1,1,1.1752
shellji01,165,0,0,0,0,0,0,0,0,0.0
shellst01,43,0,0,0,0,0,0,0,0,0.0
sheltbe01,0,0,2,0,0,0,6,0,0,0.7189999999999999
