playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr,adapt_score
abercda01,1,,1,1,0,0,0,0,0,1,0,0,0,0,,,,0.0
abercre01,180,96.0,180,134,0,0,0,0,0,0,18,115,15,134,0.0,33.0,28.0,0.7105000000000001
abernbi01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
abernbr01,232,218.0,232,228,0,0,0,223,0,0,5,0,0,5,3.0,5.0,6.0,0.07330000000000014
abernte01,7,2.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
abernte02,681,34.0,681,681,681,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
abernwo01,16,1.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
aberscl01,63,46.0,63,48,0,0,0,0,0,0,47,0,1,48,0.0,12.0,0.0,0.0697000000000001
ablesha01,14,2.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
abnersh01,392,199.0,392,333,0,0,0,0,0,0,73,153,120,333,4.0,78.0,27.0,1.4115
abramca01,567,400.0,567,441,0,0,3,0,0,0,95,100,271,440,0.0,136.0,9.0,1.2303
abramge01,3,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
abregjo01,6,5.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
abreubo01,2425,2248.0,2425,2138,0,0,0,0,0,0,142,21,1990,2138,161.0,155.0,3.0,0.24860000000000015
abreujo01,9,8.0,9,8,0,0,0,2,6,0,0,0,0,0,0.0,1.0,0.0,0.7189999999999999
abreujo02,458,457.0,458,376,0,0,376,0,0,0,0,0,0,0,81.0,1.0,0.0,0.0
abreuju01,7,0.0,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
abreuto01,224,122.0,224,154,0,0,0,80,59,29,0,0,0,0,3.0,77.0,4.0,1.3503
abreuwi01,38,0.0,25,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
abstebi01,170,,170,170,0,0,158,3,0,0,0,0,2,2,,,,0.10289999999999999
accarje01,262,0.0,75,262,262,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
aceveal01,204,15.0,16,204,204,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
acevejo01,104,59.0,103,104,104,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
aceveju01,367,34.0,258,367,367,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
achteaj01,45,0.0,4,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ackerji01,467,32.0,170,467,467,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ackerto01,153,23.0,153,153,153,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ackledu01,635,556.0,635,595,0,0,35,292,0,0,211,71,11,283,22.0,43.0,14.0,1.431
acklefr01,5,4.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
acostcy01,107,0.0,35,107,107,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
acosted01,57,8.0,57,57,57,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
acostjo01,55,13.0,55,55,55,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
acostma01,233,0.0,224,233,233,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
acostme01,181,116.0,181,136,0,0,0,0,0,0,54,29,56,136,0.0,40.0,4.0,1.4229
acrema01,114,0.0,3,114,114,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adairje01,1165,1053.0,1165,1122,0,0,1,811,45,310,0,0,0,0,0.0,49.0,12.0,0.8799999999999999
adairji01,18,18.0,18,18,0,0,0,0,0,18,0,0,0,0,0.0,0.0,0.0,0.0
adamecr01,154,58.0,154,90,0,0,0,15,11,65,0,0,0,0,0.0,74.0,2.0,0.8872
adamsac01,302,7.0,302,302,302,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamsau01,53,0.0,3,53,53,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamsba01,482,309.0,482,482,482,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamsbe01,267,174.0,267,250,0,247,3,0,0,0,0,0,0,0,0.0,18.0,0.0,0.04029999999999978
adamsbo01,2,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamsbo02,5,1.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamsbo03,1281,981.0,1281,1053,0,0,12,401,651,0,0,0,4,4,0.0,198.0,64.0,0.9836
adamsbo04,15,3.0,15,3,0,1,2,0,0,0,0,0,0,0,0.0,12.0,0.0,0.8786999999999998
adamsbu01,576,498.0,576,525,0,0,0,0,0,0,59,422,45,525,0.0,47.0,1.0,0.6349
adamsda01,47,16.0,47,47,47,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamsda02,43,38.0,43,42,0,0,4,9,31,0,0,0,0,0,0.0,1.0,0.0,0.9003999999999999
adamsdi01,37,18.0,37,27,0,0,24,0,0,0,1,0,2,3,0.0,11.0,0.0,0.3647999999999998
adamsdo01,8,3.0,8,4,0,4,0,0,0,0,0,0,0,0,0.0,5.0,0.0,0.0
adamsge01,4,,4,4,0,0,2,0,0,0,0,2,0,2,,,,1.0157
adamsgl01,661,433.0,661,146,0,0,0,0,0,0,97,0,49,146,374.0,215.0,0.0,0.8822999999999999
adamshe01,95,80.0,95,85,0,0,0,0,0,0,14,68,3,85,0.0,6.0,5.0,0.6246999999999998
adamsji01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,,,0.0
adamsjo01,1,,1,1,1,0,0,0,0,0,0,0,0,0,,,,0.0
adamsjo02,44,11.0,18,44,44,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamska01,30,12.0,30,30,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamsla01,6,0.0,6,2,0,0,0,0,0,0,2,2,0,2,2.0,0.0,4.0,1.0157
adamsma01,455,329.0,455,363,0,0,363,0,0,0,0,0,0,0,0.0,107.0,0.0,0.0
adamsmi01,11,4.0,11,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamsmi02,100,29.0,100,42,0,0,0,7,6,0,27,2,2,31,19.0,34.0,33.0,1.2184
adamsmi03,409,0.0,305,409,409,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamsre01,8,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamsri01,11,,11,11,11,0,0,0,0,0,0,0,0,0,,,,0.0
adamsri02,120,67.0,120,110,0,0,0,9,33,71,0,0,0,0,0.0,6.0,17.0,1.0507
adamsru01,286,227.0,286,262,0,0,0,52,16,189,5,0,0,5,10.0,34.0,14.0,0.8589000000000002
adamsry01,29,24.0,29,26,0,0,0,26,0,0,0,0,0,0,0.0,2.0,1.0,0.0
adamssp01,1424,1320.0,1424,1358,0,0,0,552,534,301,2,0,2,4,0.0,42.0,19.0,1.4393
adamssp02,181,92.0,181,128,0,0,0,86,31,14,0,0,0,0,0.0,22.0,31.0,1.0198
adamste01,574,41.0,502,574,574,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamswi01,65,21.0,65,65,65,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adamswi02,25,24.0,0,25,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adcocjo01,1959,1747.0,1959,1802,0,0,1496,0,0,0,313,0,1,313,0.0,179.0,0.0,0.5312999999999999
adcocna01,56,5.0,16,56,56,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
addisbo01,208,114.0,208,135,0,0,0,0,0,0,33,54,51,135,0.0,76.0,2.0,1.455
adducji01,70,32.0,70,42,0,0,16,0,0,0,18,0,9,26,12.0,14.0,8.0,1.4206
adducji02,61,34.0,61,41,0,0,7,0,0,0,28,0,8,36,9.0,19.0,4.0,1.054
addybo01,274,,274,274,0,0,0,79,5,4,3,2,183,188,,,,0.9597000000000002
adenhni01,4,4.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
aderhmo01,106,54.0,106,57,0,0,0,11,1,0,42,0,3,45,0.0,43.0,0.0,0.8136000000000001
adkinde01,38,6.0,38,38,38,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adkindi01,3,2.0,3,3,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0
adkindo01,6,,6,6,6,0,0,0,0,0,0,0,0,0,,,,0.0
adkingr01,76,42.0,76,67,67,0,0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0
adkinhe01,1,,1,1,0,0,0,0,0,0,1,0,0,1,,,,0.0
adkinjo01,119,0.0,59,119,119,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adkinst01,5,5.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adlemti01,13,13.0,12,13,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
adlesda01,106,65.0,106,90,0,90,0,0,0,0,0,0,0,0,0.0,21.0,0.0,0.0
adriaeh01,154,65.0,154,107,0,0,1,52,11,46,0,0,0,0,0.0,55.0,6.0,1.265
afenitr01,45,20.0,45,41,0,41,0,0,0,0,0,0,0,0,2.0,10.0,0.0,0.0
affelje01,774,42.0,573,774,774,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
agbaybe01,383,290.0,383,333,0,0,0,0,0,0,282,10,66,333,4.0,71.0,4.0,0.6528
ageeto01,1130,962.0,1130,1075,0,0,0,0,0,0,67,931,129,1075,0.0,52.0,54.0,0.5600999999999998
agganha01,157,129.0,157,139,0,0,139,0,0,0,0,0,0,0,0.0,20.0,3.0,0.0
aglerjo01,234,203.0,234,214,0,0,136,4,0,0,51,11,17,77,0.0,18.0,3.0,1.151
agnewsa01,564,483.0,564,553,0,553,0,0,0,0,0,0,0,0,0.0,10.0,0.0,0.0
agostju01,543,2.0,361,543,543,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
aguaylu01,568,268.0,568,482,0,0,0,147,97,259,0,0,0,0,2.0,98.0,40.0,1.3265
aguilch01,149,40.0,149,99,0,0,0,0,0,0,54,3,52,99,1.0,52.0,15.0,1.0837
aguilje01,35,17.0,35,24,0,0,23,0,1,0,0,0,0,0,10.0,9.0,0.0,0.13790000000000013
aguilri01,737,89.0,221,732,732,0,0,0,0,0,0,0,0,0,0.0,5.0,1.0,0.0
aguirha01,447,149.0,447,447,447,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ahearch01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,,,0.0
ahearpa01,4,3.0,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
ahmedni01,249,214.0,249,237,0,0,0,2,0,235,0,0,0,0,0.0,10.0,8.0,0.02839999999999998
aikenwi01,774,688.0,774,548,0,0,548,0,0,0,0,0,0,0,175.0,82.0,0.0,0.0
aingeda01,211,191.0,211,202,0,0,0,89,80,6,6,25,2,33,5.0,3.0,8.0,1.4539
ainsmed01,1082,825.0,1082,996,1,987,2,1,1,0,2,0,1,3,0.0,49.0,29.0,0.027099999999999902
ainswku01,30,22.0,20,29,29,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
aitchra01,34,22.0,34,34,34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
aitonge01,10,4.0,10,7,0,0,0,0,0,0,6,1,0,7,0.0,2.0,1.0,0.4464999999999999
akejo01,13,,13,13,0,0,0,0,9,1,2,0,1,3,,,,0.9783
akerfda01,125,13.0,102,125,125,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
akerja01,496,0.0,496,495,495,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
akersbi01,175,127.0,175,153,0,0,0,7,47,99,0,0,0,0,0.0,19.0,8.0,0.9773999999999998
akersje01,5,1.0,5,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
albagi01,3,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
albaljo01,66,0.0,18,66,66,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
albanjo01,6,0.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alberan01,17,12.0,0,17,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
albercy01,4,,4,4,4,0,0,0,0,0,0,0,0,0,,,,0.0
albergu01,120,,120,120,0,0,0,0,61,59,0,0,0,0,,,,1.0153
alberha01,76,40.0,76,65,0,0,4,30,18,17,0,0,0,0,10.0,5.0,14.0,1.5417
alberjo01,27,5.0,1,27,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alberma01,452,24.0,85,452,452,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
albosed01,19,8.0,19,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
albreed01,3,2.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
albrija01,41,24.0,41,33,0,0,0,0,0,33,0,0,0,0,0.0,4.0,6.0,0.0
albural01,243,0.0,15,243,243,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alburvi01,102,37.0,3,101,101,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
alcalsa01,68,33.0,68,68,68,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alcanar01,97,80.0,97,89,0,0,0,36,2,2,0,52,1,53,2.0,8.0,5.0,1.111
alcanis01,51,25.0,51,32,0,0,11,0,0,0,9,0,14,22,9.0,19.0,0.0,1.4635
alcanra01,5,5.0,0,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alcarlu01,115,96.0,115,104,0,0,0,87,15,2,0,0,0,0,0.0,12.0,1.0,0.5150999999999999
alcocsc01,54,45.0,54,49,0,0,0,1,48,0,0,0,0,0,0.0,3.0,2.0,0.06820000000000004
alderda01,16,3.0,16,16,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
aldremi01,930,529.0,930,669,1,0,286,0,0,0,278,24,135,409,31.0,310.0,9.0,1.4798
aldresc01,229,67.0,66,229,229,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
aldrico01,13,4.0,13,9,0,0,0,0,0,0,2,1,6,9,0.0,1.0,3.0,1.0
aldrija01,62,0.0,8,62,62,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
aldrivi01,248,205.0,248,248,248,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alenoch01,118,80.0,118,94,0,0,5,1,84,3,2,0,0,2,0.0,26.0,1.0,0.38569999999999993
alexabo01,9,0.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alexada01,662,614.0,662,619,0,0,616,0,0,0,4,0,0,4,0.0,37.0,1.0,0.021700000000000053
alexado01,562,464.0,146,561,561,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
alexaga01,432,344.0,432,257,0,229,10,0,0,0,12,0,8,19,123.0,75.0,2.0,0.3853
alexage01,36,11.0,0,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alexahu01,7,2.0,7,3,0,0,0,0,0,0,1,0,3,3,0.0,3.0,1.0,0.7189999999999999
alexama01,374,37.0,374,126,0,0,0,10,22,1,26,41,32,94,49.0,23.0,271.0,1.9139
alexama02,594,306.0,593,498,1,0,1,190,130,205,4,0,2,6,8.0,93.0,71.0,1.4958
alexani01,20,,20,20,0,18,0,0,0,2,0,3,0,3,,,,0.6924000000000001
alexape01,703,600.0,703,697,696,0,0,0,0,0,1,0,0,1,0.0,2.0,3.0,0.0047999999999999154
alexasc01,21,0.0,0,21,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alexawa01,162,126.0,162,152,0,152,0,0,0,0,0,0,0,0,0.0,10.0,0.0,0.0
alfarja01,7,2.0,7,3,0,0,0,0,0,3,0,0,0,0,0.0,4.0,0.0,0.0
alfarjo01,6,4.0,6,4,0,4,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0
alfonan01,592,0.0,548,592,592,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alfoned01,1506,1370.0,1506,1452,0,0,2,549,889,34,0,0,0,0,3.0,69.0,5.0,1.008
alfonel01,193,150.0,193,164,0,164,0,0,0,0,0,0,0,0,0.0,30.0,1.0,0.0
alicelu01,1341,1017.0,1341,1108,0,0,2,997,109,8,10,0,1,10,75.0,236.0,21.0,0.3742000000000001
allanan01,512,453.0,512,505,0,501,4,0,0,0,0,0,0,0,1.0,8.0,6.0,0.02660000000000018
allarbr01,19,13.0,0,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
allenbe01,1141,911.0,1141,1011,0,0,0,913,113,0,0,0,0,0,2.0,167.0,15.0,0.35130000000000017
allenbo01,607,,607,607,0,0,0,1,0,605,0,1,0,1,,,,0.011099999999999888
allenbo02,9,6.0,9,6,0,0,0,0,0,0,0,6,0,6,0.0,2.0,1.0,0.0
allenbo03,3,1.0,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
allenbo04,204,0.0,204,204,204,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
allenbr01,116,99.0,116,107,0,0,90,0,0,0,17,0,0,17,0.0,11.0,1.0,0.4912000000000001
allench01,267,223.0,267,202,0,0,0,0,0,0,173,1,34,202,49.0,28.0,12.0,0.5200999999999998
allenco01,317,0.0,23,317,317,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
allendi01,1749,1692.0,1749,1708,0,0,808,4,652,3,256,1,0,256,3.0,52.0,1.0,1.3355
allendu01,27,6.0,27,20,0,0,18,0,1,0,3,0,1,3,1.0,7.0,1.0,0.7006999999999999
allenet01,1281,1046.0,1281,1124,0,0,0,0,0,0,301,728,109,1124,0.0,130.0,36.0,1.0456
allenfr01,181,127.0,181,180,180,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
allenga01,416,348.0,416,406,0,399,0,0,8,0,0,0,0,0,6.0,7.0,3.0,0.06579999999999986
allenha01,17,,17,17,0,0,0,0,5,9,4,3,2,9,,,,1.7922
allenha02,390,189.0,390,322,0,1,12,20,38,0,140,96,74,260,1.0,102.0,31.0,1.8144
allenhe01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,,,0.0
allenho01,4,1.0,4,2,0,0,0,0,0,0,1,1,0,2,0.0,1.0,1.0,1.0157
allenja01,27,,27,27,0,0,0,0,22,0,0,2,3,5,,,,0.5962999999999998
allenja02,86,77.0,86,82,0,0,0,0,82,0,0,0,0,0,2.0,4.0,1.0,0.0
allenje01,342,253.0,342,322,0,0,0,0,0,0,15,273,42,322,0.0,27.0,16.0,0.5527000000000002
allenjo01,1,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
allenjo02,365,241.0,365,352,352,0,0,0,0,0,0,0,0,0,0.0,1.0,9.0,0.0
allenki01,42,14.0,42,23,0,0,0,17,0,1,2,2,2,6,9.0,2.0,21.0,0.9546000000000001
allenll01,159,19.0,108,159,159,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
allenlu01,8,1.0,8,3,0,0,0,0,0,0,0,0,3,3,0.0,6.0,0.0,0.0
allenmy01,156,,156,156,5,0,0,1,3,2,106,3,41,150,,,,1.0152
allenne01,434,59.0,328,434,434,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
allenni01,216,138.0,216,188,0,188,0,0,0,0,0,0,0,0,0.0,26.0,0.0,0.0
allenpe01,1,,1,1,0,1,0,0,0,0,0,0,0,0,,,,0.0
allenro01,7,2.0,7,5,0,0,5,0,0,0,0,0,0,0,0.0,2.0,1.0,0.0
allenro02,31,15.0,31,4,0,0,0,0,0,0,2,0,2,4,18.0,9.0,5.0,1.0157
allensl01,14,,14,14,0,12,1,0,0,0,0,0,0,0,,,,0.2501000000000002
alleyge01,1195,1038.0,1195,1119,0,0,0,131,33,974,0,0,0,0,0.0,66.0,32.0,0.4632999999999998
alliebo01,21,13.0,21,21,0,21,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alliega01,121,110.0,121,114,0,0,0,0,19,95,0,0,0,0,0.0,7.0,4.0,0.5125000000000002
allisan01,22,,22,22,0,0,22,0,0,0,0,0,1,1,,,,0.14380000000000015
allisar01,168,,168,168,0,3,35,4,0,0,8,56,68,132,,,,1.6181
allisbi01,5,,5,5,0,0,2,1,0,0,0,1,1,2,,,,1.6923
allisbo01,1542,1376.0,1542,1436,0,0,144,0,0,0,528,195,631,1321,0.0,117.0,20.0,1.5186
allisda01,11,0.0,1,11,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
allisdo01,318,,318,318,1,279,2,1,0,1,0,6,55,61,,,,0.6004999999999998
allisma01,45,27.0,45,45,45,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
allismi01,51,12.0,51,17,0,0,0,0,0,0,4,5,8,17,0.0,24.0,8.0,1.402
allrebe01,65,46.0,65,51,0,0,0,0,0,0,23,3,30,51,3.0,17.0,0.0,1.1244
almadme01,647,574.0,647,615,0,0,8,0,0,0,28,460,125,608,0.0,20.0,9.0,0.7948
almanar01,254,0.0,238,254,254,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
almanca01,210,1.0,100,210,210,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
almeira01,102,70.0,102,87,0,0,0,2,80,2,0,3,0,3,0.0,7.0,1.0,0.2688999999999999
almonab01,233,171.0,233,196,0,0,0,0,0,0,58,114,45,196,3.0,38.0,8.0,1.3183
almonbi01,1236,847.0,1236,1099,0,1,95,102,212,615,123,9,34,161,18.0,132.0,110.0,1.5334
almoned01,12,0.0,12,12,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
almoner01,55,35.0,55,44,0,0,2,0,0,35,0,0,7,7,3.0,8.0,4.0,0.6423000000000001
almonhe01,50,0.0,47,50,50,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
almonmi01,9,0.0,1,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
almonzo01,47,36.0,47,38,0,0,0,0,0,0,31,0,7,38,3.0,6.0,2.0,0.5592999999999999
almoral01,47,22.0,47,41,0,0,0,0,0,0,8,33,2,41,0.0,10.0,1.0,0.7172999999999998
alomalu01,116,1.0,116,116,116,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alomaro01,2379,2307.0,2379,2325,0,0,0,2320,0,5,0,0,0,0,24.0,52.0,6.0,0.007299999999999862
alomasa01,1481,1229.0,1481,1377,0,0,13,1153,45,204,5,0,3,8,43.0,16.0,155.0,0.6038999999999999
alomasa02,1377,1213.0,1377,1325,0,1324,1,0,0,0,0,0,0,0,14.0,74.0,2.0,0.0024999999999999467
alonsyo01,664,548.0,664,596,0,0,574,1,14,0,17,0,0,17,5.0,80.0,4.0,0.17649999999999988
aloufe01,2082,1742.0,2082,1939,0,0,467,0,5,2,435,489,737,1533,1.0,200.0,35.0,1.7681
alouje01,1380,971.0,1380,1052,0,0,1,0,0,0,441,5,670,1051,47.0,337.0,13.0,0.9761000000000002
alouma01,1667,1302.0,1667,1465,1,0,168,0,0,0,197,845,304,1313,1.0,245.0,25.0,1.3483
aloumo01,1942,1835.0,1942,1864,0,0,0,0,0,0,1242,100,603,1864,23.0,66.0,9.0,0.9990999999999999
alperwh01,450,,450,450,0,0,0,368,24,38,0,0,5,5,,,,0.5038999999999998
alstode01,189,75.0,189,111,0,0,9,0,0,0,53,4,55,109,28.0,39.0,44.0,1.2747
alstoga01,6,0.0,6,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alstoto01,91,65.0,91,81,0,0,81,0,0,0,0,0,0,0,0.0,11.0,1.0,0.0
alstowa01,1,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
altampo01,65,0.0,65,65,65,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
altavda01,15,0.0,0,15,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
altener01,14,1.0,14,14,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
altenje01,19,5.0,19,10,0,0,0,0,0,0,5,2,3,10,0.0,8.0,2.0,1.35
altheaa01,98,90.0,98,95,0,0,0,0,0,0,44,18,53,95,0.0,4.0,0.0,1.3399
altizda01,515,18.0,515,503,0,0,101,39,16,223,4,53,52,105,0.0,5.0,7.0,1.6833
altmage01,991,762.0,991,826,0,0,47,0,0,0,224,181,398,783,0.0,190.0,8.0,1.4874
altobjo01,167,57.0,167,129,0,0,99,0,0,0,26,4,2,32,0.0,45.0,20.0,0.7486999999999999
altroni01,230,3.0,230,228,218,0,5,0,0,0,2,0,2,4,0.0,0.0,0.0,0.133
altuvjo01,829,816.0,829,804,0,0,0,804,0,1,0,0,0,0,22.0,5.0,3.0,0.0041999999999999815
alusige01,298,141.0,298,171,0,0,13,0,0,0,108,2,64,160,0.0,135.0,3.0,1.1323
alvarab01,4,1.0,1,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alvarcl01,2,1.0,2,2,0,2,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0
alvarda01,36,0.0,27,36,36,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alvarda02,14,11.0,14,13,0,0,0,0,0,0,0,1,13,13,0.0,1.0,0.0,0.23289999999999988
alvarga01,92,67.0,92,67,0,0,0,0,60,0,2,0,5,7,15.0,17.0,0.0,0.3429000000000002
alvarhe01,92,92.0,51,92,92,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alvarjo01,99,0.0,99,98,98,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
alvarjo02,144,6.0,8,144,144,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alvarju01,80,0.0,15,80,80,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alvarlu01,464,312.0,464,415,0,0,0,142,43,243,0,0,0,0,4.0,34.0,54.0,1.1682
alvaror01,25,10.0,25,12,0,0,0,0,0,0,12,0,0,12,2.0,14.0,0.0,0.0
alvaros01,96,61.0,96,81,0,0,0,15,3,64,0,0,0,0,0.0,5.0,17.0,0.6772999999999998
alvarpe01,851,767.0,851,695,0,0,129,0,566,0,0,0,0,0,97.0,72.0,0.0,0.5630000000000002
alvarrj01,31,0.0,10,31,31,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alvarro01,17,8.0,17,15,0,0,15,0,0,0,0,0,0,0,0.0,3.0,1.0,0.0
alvarta01,19,13.0,19,19,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alvarto01,38,16.0,38,24,0,0,0,0,0,0,5,10,10,24,0.0,13.0,4.0,1.4125
alvarvi01,9,1.0,9,9,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
alvarwi01,355,263.0,96,355,355,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
